iter	Logloss
623	0.0002657174803
624	0.0002654488012
625	0.0002653605901
626	0.0002653507888
627	0.0002652498893
628	0.0002652405538
629	0.0002650841027
630	0.0002650743462
631	0.0002650646344
632	0.0002647426613
633	0.0002647329159
634	0.0002645853795
635	0.0002644512057
636	0.0002641144954
637	0.0002640657611
638	0.0002640361637
639	0.0002637767196
640	0.0002637477927
641	0.000263553001
642	0.0002635133527
643	0.0002635024711
644	0.0002631919272
645	0.0002624447457
646	0.0002603331618
647	0.0002601955198
648	0.0002600587569
649	0.0002598210797
650	0.0002595262937
651	0.0002591671981
652	0.0002590342462
653	0.0002588622682
654	0.0002588542774
655	0.0002587231249
656	0.0002585940771
657	0.0002584737428
658	0.0002581853755
659	0.0002581088431
660	0.0002580982409
661	0.0002579903379
662	0.0002576729059
663	0.0002575831003
664	0.0002575565651
665	0.0002573129646
666	0.0002573030367
667	0.0002572919652
668	0.0002571809627
669	0.0002570137978
670	0.0002570052929
671	0.0002569951862
672	0.0002569863386
673	0.0002569775991
674	0.0002568685524
675	0.000256781742
676	0.0002565545514
677	0.0002565243505
678	0.0002562569454
679	0.0002562490068
680	0.0002561890446
681	0.000256080512
682	0.0002560730092
683	0.0002555433512
684	0.0002554431185
685	0.0002554346099
686	0.0002553783655
687	0.0002552733123
688	0.0002549253441
689	0.0002546316274
690	0.0002546234652
691	0.0002545245066
692	0.0002543101087
693	0.0002541089915
694	0.0002541002966
695	0.0002540918216
696	0.0002540840916
697	0.0002537954301
698	0.000253787972
699	0.0002537801117
700	0.0002537716925
701	0.0002536162101
702	0.0002529619746
703	0.0002528928369
704	0.0002528860345
705	0.0002528789416
706	0.0002528727353
707	0.0002528644465
708	0.0002528219111
709	0.000252626203
710	0.0002523761056
711	0.0002523683496
712	0.0002523197904
713	0.0002522740364
714	0.0002522668056
715	0.0002522333041
716	0.0002521262877
717	0.0002521199733
718	0.0002516342141
719	0.0002514435872
720	0.0002513745725
721	0.0002513075583
722	0.0002513030097
723	0.0002511959001
724	0.0002509848028
725	0.0002508870773
726	0.0002507140748
727	0.0002507065646
728	0.0002506069615
729	0.0002503007762
730	0.0002502084859
731	0.0002501103096
732	0.0002498522215
733	0.0002498078085
734	0.0002495609708
735	0.0002476725392
736	0.0002475211471
737	0.0002472842485
738	0.0002471510619
739	0.0002466934435
740	0.0002466875874
741	0.0002465941682
742	0.0002465893365
743	0.0002464975268
744	0.0002462037019
745	0.0002461962067
746	0.0002461077198
747	0.0002460236028
748	0.0002459001951
749	0.0002458941266
750	0.0002458867915
751	0.0002458795421
752	0.0002458739243
753	0.0002455896512
754	0.0002455835044
755	0.0002455786727
756	0.0002454063743
757	0.0002453193963
758	0.0002453129143
759	0.0002451414242
760	0.0002449788786
761	0.0002448501401
762	0.0002447912097
763	0.0002447678521
764	0.0002443312183
765	0.0002442976087
766	0.0002442913428
767	0.0002442849018
768	0.0002442783788
769	0.0002442373559
770	0.0002441225462
771	0.0002409591302
772	0.0002404130809
773	0.0002402910367
774	0.000240133334
775	0.0002400149852
776	0.0002399629094
777	0.0002399561033
778	0.000239948906
779	0.0002398846895
780	0.0002396907434
781	0.000239477057
782	0.0002394399196
783	0.0002393974848
784	0.0002391359545
785	0.0002391303442
786	0.0002355963923
787	0.0002355787158
788	0.0002354954556
789	0.0002352978513
790	0.0002350941449
791	0.0002350135557
792	0.0002347590029
793	0.0002346173339
794	0.0002331069037
795	0.0002329869308
796	0.0002328736782
797	0.000232641656
798	0.000232624162
799	0.0002324036285
800	0.0002321766876
801	0.000232094761
802	0.0002319247462
803	0.0002315315455
804	0.000231526047
805	0.000231484279
806	0.0002314053923
807	0.0002312320918
808	0.0002311349623
809	0.0002310584225
810	0.000230965741
811	0.0002308905721
812	0.0002308533192
813	0.0002307825089
814	0.0002307451889
815	0.0002307396717
816	0.0002306367606
817	0.0002306049168
818	0.0002305586077
819	0.0002284383141
820	0.0002283426709
821	0.0002282700762
822	0.0002280696854
823	0.0002278749309
824	0.0002248848341
825	0.0002245151363
826	0.0002242985368
827	0.0002242679894
828	0.0002242314555
829	0.000224210944
830	0.0002241798937
831	0.0002241471261
832	0.0002239855304
833	0.0002239499204
834	0.0002216515206
835	0.0002215014547
836	0.0002214087173
837	0.0002213008925
838	0.0002212654501
839	0.0002212091386
840	0.0002211327851
841	0.0002211013176
842	0.0002199927196
843	0.0002199001946
844	0.0002197526917
845	0.0002196635604
846	0.0002195903771
847	0.0002195039392
848	0.0002194359861
849	0.000219429642
850	0.0002193589173
851	0.0002192785181
852	0.0002192508057
853	0.000219236698
854	0.0002191822529
855	0.0002191534936
856	0.0002191022187
857	0.0002190735303
858	0.0002189347111
859	0.0002187959291
860	0.0002187913433
861	0.0002187543325
862	0.0002175279111
863	0.0002174477875
864	0.0002173697278
865	0.0002173026651
866	0.0002171033323
867	0.000217035722
868	0.0002169714943
869	0.0002169025503
870	0.0002167809792
871	0.0002167516872
872	0.0002167480104
873	0.0002166750878
874	0.0002166474275
875	0.0002144647092
876	0.000214435637
877	0.0002143815346
878	0.0002142846175
879	0.0002142368555
880	0.000214221973
881	0.0002141772509
882	0.0002140812166
883	0.0002140555345
884	0.0002140525319
885	0.0002139868774
886	0.0002139250971
887	0.0002138637453
888	0.0002138607204
889	0.0002138001919
890	0.0002136829421
891	0.0002136092111
892	0.0002135849185
893	0.0002135720588
894	0.000213547647
895	0.0002135251202
896	0.0002134783119
897	0.0002134183049
898	0.0002133109458
899	0.0002132905982
900	0.0002132390179
901	0.0002131875828
902	0.0002131653763
903	0.0002130368687
904	0.0002128275484
905	0.0002126400694
906	0.0002115151249
907	0.0002114429213
908	0.0002113835961
909	0.0002112642191
910	0.0002112388387
911	0.0002112148143
912	0.0002111589499
913	0.0002111362033
914	0.0002110231631
915	0.0002109666951
916	0.0002091849223
917	0.0002091089077
918	0.0002090519816
919	0.0002090094313
920	0.0002088264227
921	0.0002087816074
922	0.0002086078487
923	0.0002085818164
924	0.0002085248157
925	0.0002084696367
926	0.0002082736827
927	0.0002082201242
928	0.0002081695236
929	0.0002080612071
930	0.0002080107778
931	0.0002079594992
932	0.0002070393153
933	0.0002069625407
934	0.0002068917863
935	0.0002068231739
936	0.0002068187557
937	0.0002067957148
938	0.0002067534775
939	0.0002066893093
940	0.000206638664
941	0.0002066360712
942	0.0002065271474
943	0.0002063886151
944	0.0002063666135
945	0.0002063277736
946	0.0002063179538
947	0.0002062952332
948	0.000206163343
949	0.0002061151266
950	0.0002059912495
951	0.0002054465823
952	0.0002052798532
953	0.0002052586488
954	0.0002051610425
955	0.0002046610489
956	0.000204617247
957	0.0002045726813
958	0.0002045307718
959	0.0002044890411
960	0.0002043303587
961	0.0002043080367
962	0.0002038390487
963	0.0002038370371
964	0.0002038112991
965	0.0002037723511
966	0.0002037507072
967	0.0002036194652
968	0.0002027386278
969	0.0002026828639
970	0.0002026327588
971	0.0002025810406
972	0.0002025175951
973	0.0002024659328
974	0.0002024168819
975	0.000202369228
976	0.0002023480199
977	0.0002022996172
978	0.0002022130284
979	0.0002021494918
980	0.0002021320611
981	0.0002017382178
982	0.0002013649028
983	0.0002012530677
984	0.0002008989975
985	0.0002005619667
986	0.000199030295
987	0.0001989007574
988	0.0001988833901
989	0.0001987306029
990	0.0001987060625
991	0.0001986537911
992	0.0001985787749
993	0.0001985409036
994	0.000198498968
995	0.0001984767914
996	0.0001984293796
997	0.0001983820088
998	0.0001983665768
999	0.0001983210444
